"No","Ch1","Ch2","Ch3","Ch4"
21605,0.155710340925449,0.0671655836802061,0.624886846427231,0.152237228967114
21606,0.233300499702083,0.0488595346117872,0.401676548309446,0.316163417376684
21607,0.539915723601874,0.0944270905851245,0.0744380153037274,0.291219170509274
21608,0.20102838439093,0.478310347836627,0.048540653608721,0.272120614163722
21609,0.0695360656835612,0.0685386661440158,0.498123019646057,0.363802248526366
21610,0.298151286825301,0.357914245466329,0.0555757996580534,0.288358668050316
21611,0.0895253638336354,0.0976902394129709,0.524073428659884,0.288710968093509
21612,0.533773829791763,0.125344062214777,0.254624445522581,0.0862576624708791
21613,0.0688252559070821,0.234022279570216,0.30358547062111,0.393566993901591
21614,0.106123593367489,0.426256719544121,0.244074603479676,0.223545083608714
21615,0.282969278142848,0.340955951001149,0.0472661144712624,0.328808656384741
21616,0.15879547450793,0.0471052819211469,0.655030799113047,0.139068444457877
21617,0.237825296362243,0.250725479750409,0.274015831277865,0.237433392609483
21618,0.22353555456943,0.106203523875732,0.286044955904789,0.384215965650048
21619,0.234461054699193,0.180539425486181,0.0849027575791891,0.500096762235437
21620,0.080556780289183,0.69047948747382,0.0550969110499658,0.173866821187032
21621,0.159535690445961,0.370601882168585,0.159815750587858,0.310046676797597
21622,0.135654922813073,0.240822635235266,0.166083815114106,0.457438626837555
21623,0.397103940043067,0.31004816960865,0.102932552854192,0.189915337494091
21624,0.445209840520275,0.260396030263877,0.107136273788189,0.187257855427659
21625,0.102481324171853,0.14334361728899,0.475793594481643,0.278381464057514
21626,0.491586113371191,0.156184967057951,0.161900878337305,0.190328041233553
21627,0.115273019656644,0.217327274955539,0.417146656684913,0.250253048702904
21628,0.147258800595115,0.571226839503658,0.168751645473264,0.112762714427963
21629,0.441902876041347,0.17119529380829,0.125576975145969,0.261324855004393
21630,0.180064057902925,0.212857816924728,0.150759563542456,0.456318561629891
21631,0.164273234226105,0.108548557329154,0.63257431039626,0.094603898048481
21632,0.0991875660736043,0.196781472974992,0.477817247380879,0.226213713570525
21633,0.176813322576664,0.309423202023914,0.18030664608096,0.333456829318462
21634,0.156833790445915,0.633086443142606,0.110295210102863,0.0997845563086161
21635,0.0706901065186156,0.661426117951332,0.174707068571362,0.0931767069586909
21636,0.591277826939426,0.133431153613684,0.106461456806195,0.168829562640695
21637,0.469819313393502,0.292196778251353,0.0950740397270793,0.142909868628066
21638,0.119368671923557,0.357436032858112,0.412283681369237,0.110911613849094
21639,0.253460459881831,0.452058297556221,0.124738809302561,0.169742433259386
21640,0.495730043416001,0.282824531004295,0.114624853076061,0.106820572503643
21641,0.222863418958153,0.223810129972155,0.444033082576599,0.109293368493093
21642,0.488500440435269,0.173095535166286,0.178608186062058,0.159795838336388
21643,0.0747186659859274,0.225203320538699,0.513609710743484,0.186468302731889
21644,0.294393662656938,0.218612633796673,0.219156675078181,0.267837028468209
21645,0.103505665737621,0.600630588592107,0.139847045549814,0.156016700120458
21646,0.165703858857632,0.214263271859338,0.462718538151841,0.15731433113119
21647,0.180869387964029,0.196273946182368,0.420288575329304,0.202568090524298
21648,0.348941738499742,0.146658701889641,0.342506271062164,0.161893288548453
21649,0.501450050159968,0.131786671611601,0.258512035083513,0.108251243144918
21650,0.15929723869837,0.300896398559733,0.317554869086638,0.222251493655259
21651,0.438977291263501,0.106108069981013,0.197132565136806,0.257782073618681
21652,0.1047468664084,0.116377421457359,0.283345583565852,0.495530128568389
21653,0.592708853392044,0.160365895919018,0.125511537640305,0.121413713048633
21654,0.654562906599493,0.118337071995843,0.140578123929294,0.0865218974753695
21655,0.336729422831078,0.0613151461177869,0.506154747171699,0.0958006838794355
21656,0.398697938101599,0.137453572855323,0.240269510817019,0.223578978226058
21657,0.543694094733816,0.132411414456907,0.149717962784999,0.174176528024278
21658,0.478076395843876,0.105549178208886,0.204785540700351,0.211588885246888
21659,0.584633965927051,0.119372405001155,0.120430093063249,0.175563536008544
21660,0.125341995188682,0.110559364013956,0.298895143029985,0.465203497767377
21661,0.196951274104016,0.209321475782583,0.20748879253073,0.386238457582671
21662,0.0695754512896714,0.576332188411582,0.0775715534921388,0.276520806806608
21663,0.105458199498926,0.142817603436651,0.626831878242963,0.124892318821461
21664,0.0813990456494645,0.360297478471266,0.192008469965797,0.366295005913472
21665,0.33542876256226,0.256626838301934,0.185194140290762,0.222750258845044
21666,0.113487450519797,0.362356031431318,0.230492747249589,0.293663770799295
21667,0.0545232804097845,0.399330498022245,0.292100482388836,0.254045739179134
21668,0.287273069411542,0.300443112852647,0.161115373546578,0.251168444189233
21669,0.234034231935537,0.222833879890434,0.126349219559861,0.416782668614168
21670,0.124591302688723,0.408953200574683,0.109246275927066,0.357209220809528
21671,0.0613763461498909,0.430221747181608,0.456095375383613,0.0523065312848878
21672,0.0704119474649453,0.222480624778352,0.393043810553509,0.314063617203194
21673,0.354482883607769,0.251073455052068,0.0695193074964323,0.32492435384373
21674,0.300006828903501,0.114515971004101,0.268163327592408,0.31731387249999
21675,0.366580431446897,0.186459337751834,0.108628700357356,0.338331530443914
21676,0.0694321189793689,0.657732892346112,0.136410507485894,0.136424481188626
21677,0.575365875073503,0.0761717850859821,0.211323727439822,0.137138612400693
21678,0.132778992655443,0.458432677429783,0.335050683408507,0.0737376465062668
21679,0.169876276642893,0.458228527411256,0.0860197001033588,0.285875495842493
21680,0.331694200364805,0.124244723507878,0.411011574905707,0.13304950122161
21681,0.229969977177847,0.121588145925466,0.190530695153289,0.457911181743398
21682,0.322625469931115,0.287879187330311,0.101454034877651,0.288041307860923
21683,0.339474522199519,0.0766971459977,0.252819168369472,0.331009163433308
21684,0.382881963864975,0.0900523491697463,0.190070623493624,0.336995063471655
21685,0.126060380851624,0.324193759353797,0.113919358834135,0.435826500960444
21686,0.112513439847951,0.441130941968483,0.217985839911187,0.22836977827238
21687,0.225276352488719,0.110564085604628,0.376531786503742,0.287627775402912
21688,0.274464849928152,0.160249160420483,0.12362365521765,0.441662334433715
21689,0.154457697801376,0.643052664001388,0.0738672193790075,0.128622418818228
21690,0.64388203650165,0.180828191607306,0.0591429029940161,0.116146868897028
21691,0.1609438098136,0.52290476285714,0.108906154636833,0.207245272692427
21692,0.0461941265069513,0.354356327779656,0.501399069120306,0.0980504765930863
21693,0.0988669224003998,0.613773784852715,0.0673704470279586,0.219988845718926
21694,0.129524439144441,0.303341335650862,0.173540623736742,0.393593601467956
21695,0.371268253975665,0.296149570100319,0.207907011067663,0.124675164856353
21696,0.500911273070185,0.228709593146762,0.0740135329235299,0.196365600859523
21697,0.438869350288897,0.234033839099898,0.173370807430674,0.15372600318053
21698,0.148726765654487,0.0664779069812979,0.69588252423215,0.0889128031320656
21699,0.293219614980573,0.510235420110373,0.0375375645743657,0.159007400334688
21700,0.399363629409943,0.232288733082433,0.151174860567306,0.217172776940318
21701,0.5443001448391,0.124992142445855,0.0952327099045212,0.235475002810524
21702,0.0863433433144273,0.432777621056462,0.134221283981538,0.346657751647572
21703,0.135753932217817,0.328972081882261,0.100683697703707,0.434590288196215
21704,0.127541006800468,0.239309328288279,0.412209151238896,0.220940513672357
21705,0.159160742551459,0.0655464946698043,0.480151632838798,0.295141129939939
21706,0.115586938912458,0.436354719742938,0.0853518979701173,0.362706443374487
21707,0.105699817574699,0.509553338676685,0.156488383752288,0.228258459996328
21708,0.0758160407054599,0.497321096215985,0.194383234662689,0.232479628415866
21709,0.299792920497447,0.17803855065004,0.0552677532326038,0.466900775619909
21710,0.351239661399379,0.0872213429583377,0.082942722112668,0.478596273529615
21711,0.0560328883643951,0.485681282252746,0.219413732385046,0.238872096997813
21712,0.0817879279505972,0.360841920580164,0.0651453699354466,0.492224781533793
21713,0.569983327778101,0.137471753493366,0.126692692585351,0.165852226143183
21714,0.0649585097871889,0.623390699059403,0.0708297703812339,0.240821020772175
21715,0.471903711439929,0.13586798793022,0.200610111795268,0.191618188834583
21716,0.133066272664317,0.179714486005344,0.269627605758541,0.417591635571798
21717,0.226105815925046,0.0472889364762988,0.431281979264854,0.295323268333801
21718,0.293048611723531,0.422540338400843,0.0483739742130553,0.236037075662571
21719,0.201585910441668,0.122367939541818,0.164708230351005,0.511337919665509
21720,0.416730202814559,0.194577182517202,0.0719813428478651,0.316711271820374
21721,0.127616576541683,0.200279600639,0.451416326045107,0.22068749677421
21722,0.559071948611662,0.157760016161703,0.0966551957687553,0.18651283945788
21723,0.10151527662685,0.298809509873918,0.168576159188745,0.431099054310486
21724,0.365210413360747,0.210009293590343,0.211636959194212,0.213143333854698
21725,0.0976865780846427,0.271471153090671,0.184102492381835,0.446739776442851
21726,0.0611663181267847,0.344666109785154,0.345523678734616,0.248643893353445
21727,0.220850314598407,0.0754864170422886,0.549735218194226,0.153928050165079
21728,0.114424261340069,0.117277759308244,0.36272753558226,0.405570443769426
21729,0.235545024267558,0.237654068519371,0.113302003299568,0.413498903913503
21730,0.377078926818625,0.0791079732618086,0.13311189853144,0.410701201388126
21731,0.237208995752919,0.183408032898752,0.410273238544819,0.16910973280351
21732,0.318869420377942,0.205495109562517,0.103563543882008,0.372071926177533
21733,0.386227790951758,0.356827247629426,0.119553925119283,0.137391036299533
21734,0.0628467751406713,0.542873682767307,0.259089807888636,0.135189734203387
21735,0.222991344271867,0.328750792058871,0.0759848732026025,0.372272990466659
21736,0.650485711686112,0.144954381571989,0.0863966113707039,0.118163295371196
21737,0.262689010721235,0.119033119448179,0.49683456065846,0.121443309172126
21738,0.305180040069337,0.243408035563396,0.326729252601156,0.124682671766111
21739,0.16305215598829,0.365968587068483,0.363486596363005,0.107492660580222
21740,0.101782215915121,0.567603897602221,0.235286529066048,0.0953273574166092
21741,0.139045103341942,0.403028742888153,0.220712147596656,0.237214006173249
21742,0.190027113577668,0.192867903456142,0.427561022390678,0.189543960575512
21743,0.435704860836826,0.248346400715614,0.107524932325566,0.208423806121994
21744,0.327926596427451,0.198077082531744,0.371019712849116,0.102976608191689
21745,0.279157166918866,0.167565791960871,0.321388655660128,0.231888385460135
21746,0.265430613128046,0.41389523494684,0.109315444027723,0.211358707897391
21747,0.498693028258026,0.284534339053935,0.115189824810811,0.101582807877228
21748,0.392217516137156,0.297061636906058,0.177479006400286,0.1332418405565
21749,0.0933053042685662,0.416564961335039,0.251251614900549,0.238878119495847
21750,0.0914063956527086,0.112872388117303,0.579439089716523,0.216282126513466
21751,0.430425005746108,0.0743561574739842,0.352329771663299,0.142889065116609
21752,0.455059700829517,0.109171471253506,0.169372773623192,0.266396054293785
21753,0.321762929810419,0.184391745719958,0.221115763926305,0.272729560543319
21754,0.0957670882755142,0.472787769105782,0.169317303143941,0.262127839474763
21755,0.161768940066254,0.258873350900694,0.307705170011188,0.271652539021864
21756,0.10499670191791,0.402729277652231,0.156353937748286,0.335920082681573
21757,0.170022649289905,0.484377200778889,0.0434211683012503,0.302178981629955
21758,0.234329425195533,0.26005886629575,0.139421687857853,0.366190020650865
21759,0.300901250469102,0.378232613049595,0.166405570584685,0.154460565896619
21760,0.192391519711416,0.0523626029593571,0.330414234997089,0.424831642332138
21761,0.104765340863629,0.123336030426331,0.485594629619914,0.286303999090126
21762,0.0480418075620466,0.792807258911474,0.0395973784708843,0.119553555055595
21763,0.448390247059598,0.100365144076001,0.0492979499333427,0.401946658931058
21764,0.285363092688693,0.0431826702077787,0.522168416762213,0.149285820341315
21765,0.454963119130364,0.114718526407587,0.125405657760328,0.304912696701722
21766,0.0798326592975629,0.460673593129521,0.0622585967714567,0.397235150801459
21767,0.0966792236812712,0.177543184689137,0.373717319119418,0.352060272510173
21768,0.126832010249967,0.403734458432639,0.315766943442355,0.15366658787504
21769,0.209039764597702,0.232575725412152,0.0966545661063721,0.461729943883775
21770,0.106517962724575,0.365119601901117,0.267917597734092,0.260444837640215
21771,0.0547347433198736,0.14870614590972,0.361254090392617,0.43530502037779
21772,0.137118961299912,0.378626478460035,0.189590083521439,0.294664476718613
21773,0.221318579136633,0.432799973576017,0.103838958769884,0.242042488517466
21774,0.05664073606734,0.193794813373013,0.476940728472555,0.272623722087091
21775,0.238896184914169,0.260473435935227,0.202844231329313,0.297786147821291
21776,0.383432578784038,0.25994069986337,0.122023794049582,0.234602927303011
21777,0.0646781589164602,0.0776375325335877,0.551246512070274,0.306437796479679
21778,0.279998188669728,0.141609743119233,0.140895525938216,0.437496542272823
21779,0.351960929930598,0.217115736125636,0.115738049766706,0.31518528417706
21780,0.158913335244522,0.119404166785965,0.459331018293265,0.262351479676248
21781,0.0950059641546981,0.128680424403313,0.571056941628358,0.205256669813631
21782,0.440777324642621,0.0697159571356729,0.370379471732583,0.119127246489123
21783,0.29165530006802,0.130047346711834,0.163622933201844,0.414674420018302
21784,0.633946833923988,0.174339476036534,0.0740209762910767,0.117692713748401
21785,0.117440952395243,0.568270737171796,0.236790237021008,0.0774980734119523
21786,0.105193481135697,0.128201860158101,0.249212128062834,0.517392530643369
21787,0.081593411419454,0.696827020899451,0.0767617135739638,0.144817854107131
21788,0.386709015604491,0.24648115508138,0.0787428432988413,0.288066986015288
21789,0.101721639388553,0.242629285748708,0.205917639596166,0.449731435266573
21790,0.554366123240502,0.122112480861008,0.109110831007797,0.214410564890692
21791,0.262605428452182,0.181200181507577,0.145381564092411,0.41081282594783
21792,0.0883961972746115,0.289255428212152,0.401945855814551,0.220402518698686
21793,0.156607567669718,0.200480614158575,0.506234684372167,0.13667713379954
21794,0.0520773723002462,0.482974658981425,0.281639883279586,0.183308085438742
21795,0.254982632476231,0.0549857217872024,0.544074422337454,0.145957223399113
21796,0.225500323528683,0.264913590474437,0.212375532010589,0.297210553986291
21797,0.289673272148584,0.431600638302039,0.0970362697868575,0.181689819762519
21798,0.436081314877739,0.0727092242341006,0.260252691729349,0.230956769158812
21799,0.123744608113556,0.0947458899276198,0.184827647303814,0.59668185465501
21800,0.10120231349774,0.0835032749856129,0.320909135187965,0.494385276328682
21801,0.150171726097707,0.167377992068048,0.257800701182471,0.424649580651774
21802,0.0668442588613229,0.183684822502973,0.399626436937625,0.349844481698079
21803,0.0981744583972309,0.126077230187612,0.523168464958646,0.252579846456511
21804,0.220773700897795,0.463204573406792,0.144860663261132,0.171161062434281
21805,0.483274445382879,0.0900983093195592,0.140599372338299,0.286027872959263
21806,0.111884287802006,0.383175973888529,0.188161456607377,0.316778281702089
21807,0.162981522039019,0.348487291103388,0.173488129722838,0.315043057134755
21808,0.309317729230955,0.107179975682819,0.157203938092603,0.426298356993623
21809,0.575314311037575,0.079599122992533,0.0934357116977825,0.25165085427211
21810,0.692189602799381,0.054852378430648,0.149900022101333,0.103057996668638
21811,0.204509783236524,0.49270863493757,0.212055786958857,0.0907257948670496
21812,0.162959676578057,0.0818555158097178,0.42129146060982,0.333893347002405
21813,0.245341086352892,0.459551170197898,0.0884753672605768,0.206632376188633
21814,0.166420756329006,0.283319696239799,0.378731427264042,0.171528120167152
21815,0.302214200931255,0.0783690567992378,0.372988221576807,0.246428520692701
21816,0.296194091151587,0.406381267778979,0.11484403546797,0.182580605601463
21817,0.130734167547065,0.124547325229514,0.599663230143901,0.14505527707952
21818,0.114051466114931,0.135455678933589,0.361775536080899,0.388717318870582
21819,0.225809377301278,0.233115960187801,0.144929389126898,0.396145273384023
21820,0.663784756113854,0.124771410214025,0.0837017045810656,0.127742129091055
21821,0.131829701979945,0.119096098377005,0.573951598903341,0.175122600739709
21822,0.399797103731291,0.400937243505537,0.0989358342006893,0.100329818562483
21823,0.120255322531067,0.378823977991192,0.287187093880135,0.213733605597606
21824,0.127777658641176,0.429563059816447,0.30459885604634,0.138060425496037
21825,0.0919913109218595,0.407536446070231,0.152185405297046,0.348286837710864
21826,0.194969346796306,0.414865119516763,0.307899163244964,0.0822663704419667
21827,0.0703060830476186,0.107884903464979,0.702464037893456,0.119344975593946
21828,0.109029062749305,0.465383061537917,0.138457660881818,0.28713021483096
21829,0.149356468357366,0.167795867705167,0.51965934519443,0.163188318743036
21830,0.115196024064007,0.147183144919528,0.49193840389791,0.245682427118555
21831,0.234436829739478,0.309899211170387,0.149774239233494,0.30588971985664
21832,0.219464406146653,0.428247305083657,0.0807475791567019,0.271540709612988
21833,0.509394131661734,0.0883573038705919,0.282413719064216,0.119834845403459
21834,0.575476523252114,0.134100748008973,0.158268656088269,0.132154072650644
21835,0.103442511993833,0.432022447808719,0.168775126673663,0.295759913523785
21836,0.0742340313954567,0.152873884183136,0.511697400042009,0.261194684379398
21837,0.143001383280068,0.0945138843169545,0.426252987694966,0.336231744708011
21838,0.209569420781191,0.149181462200488,0.495183962390205,0.146065154628116
21839,0.132303729884956,0.471376070347917,0.199554565307696,0.196765634459431
21840,0.538940888704975,0.113155987216841,0.195908627633947,0.151994496444237
21841,0.456796743808281,0.173702244454605,0.167501266136141,0.201999745600974
21842,0.0692852913264608,0.305909177335988,0.492010120565474,0.132795410772077
21843,0.463729847595733,0.113127267306684,0.189750966249515,0.233391918848068
21844,0.0608696032398681,0.515511790001495,0.210262736103089,0.213355870655548
21845,0.289368938641363,0.147591181784162,0.30204063206359,0.260999247510886
21846,0.11564591735383,0.478288475282253,0.178194985528929,0.227870621834988
21847,0.418977120187048,0.1381576354857,0.269972994269512,0.17289225005774
21848,0.161758390586249,0.187482408760934,0.135887070725783,0.514872129927034
21849,0.462886873774596,0.322166820193244,0.0882099021172586,0.126736403914901
21850,0.50552657409897,0.145914782044576,0.110047883180795,0.238510760675659
21851,0.159700340952733,0.606352849186763,0.0632883442643506,0.170658465596154
21852,0.453542310429676,0.151198781927108,0.171750689847729,0.223508217795487
21853,0.0952304427232612,0.215857067481702,0.463702691001944,0.225209798793092
21854,0.3685964215697,0.116823570097896,0.139661523111125,0.374918485221279
21855,0.124546016869573,0.376068516267463,0.134591955035867,0.364793511827097
21856,0.510052717529612,0.117563939292603,0.269659912207154,0.102723430970631
21857,0.121143772814645,0.463412163914291,0.0981645462444792,0.317279517026585
21858,0.560062504340226,0.0977559147676251,0.081582502946192,0.260599077945957
21859,0.471844783251265,0.0762024702969513,0.094538114904154,0.35741463154763
21860,0.501142465614705,0.24954765720952,0.0758102837394376,0.173499593436338
21861,0.159641073058724,0.156818604760484,0.529189116742199,0.154351205438593
21862,0.0505242608990406,0.549465343000838,0.212793035493293,0.187217360606829
21863,0.0839475328616905,0.311246262696537,0.198660381613606,0.406145822828167
21864,0.332415470532701,0.427260673403466,0.0551488951923372,0.185174960871496
21865,0.121009094632966,0.305492904125083,0.389453161276745,0.184044839965206
21866,0.173726620792428,0.113787903542399,0.521434375953571,0.191051099711603
21867,0.0862222104367296,0.118276840410082,0.245363376696853,0.550137572456336
21868,0.153836204727637,0.110159025507323,0.420997477047178,0.315007292717862
21869,0.312745216074152,0.08428897141551,0.188443371393296,0.414522441117042
21870,0.230338426514526,0.174967912328035,0.26688030049078,0.327813360666659
21871,0.639671518821851,0.0953835765831628,0.0643115387584475,0.200633365836539
21872,0.0589771233792298,0.488857179297365,0.260390451399205,0.1917752459242
21873,0.330167031929363,0.352719400016658,0.229870288330543,0.0872432797234355
21874,0.103256275897739,0.624063176200234,0.11591316281974,0.156767385082287
21875,0.354309645765675,0.316245104891569,0.0652480363098836,0.264197213032873
21876,0.62295102603227,0.109213093888165,0.141492308158278,0.126343571921288
21877,0.089709552624593,0.395429574786766,0.101767267163922,0.413093605424719
21878,0.35183217565095,0.497126561727544,0.067235592818769,0.0838056698027374
21879,0.263728385939367,0.279445108542452,0.086190653026311,0.37063585249187
21880,0.482422676425559,0.130506188600061,0.24621817231925,0.140852962655131
21881,0.132258283617637,0.257335579302432,0.190828929436956,0.419577207642975
21882,0.189952569834059,0.16719005919449,0.23420344352611,0.408653927445341
21883,0.0877549419864878,0.287518160578782,0.239880115329323,0.384846782105407
21884,0.178743014412776,0.495844724521812,0.0476811396009553,0.277731121464456
21885,0.112981132477667,0.407369315178059,0.0773019069618936,0.40234764538238
21886,0.288602397728108,0.216058190060732,0.111247332509269,0.384092079701892
21887,0.199735919896477,0.0767338470704998,0.378211800617606,0.345318432415417
21888,0.0825829302001565,0.276049847438661,0.469856184161506,0.171511038199677
21889,0.141022134700686,0.241710983895947,0.262562820228023,0.354704061175344
21890,0.236580391343196,0.143875655790867,0.199587418808174,0.419956534057763
21891,0.496888417558028,0.0626900854704266,0.297631375687027,0.142790121284519
21892,0.094662002068117,0.341829149210605,0.105067472925693,0.458441375795585
21893,0.108377146354266,0.396134738664196,0.101541785310211,0.393946329671327
21894,0.117689021065573,0.095516988504173,0.29758304786197,0.489210942568283
21895,0.0531514057789544,0.0813446509782462,0.72508353352664,0.140420409716159
21896,0.387007135815044,0.154702502986398,0.293801877931833,0.164488483266725
21897,0.185698218952943,0.418096611474215,0.251675635899195,0.144529533673647
21898,0.169078674842877,0.265936194645291,0.302409125925633,0.262576004586199
21899,0.180686007637355,0.130049785922921,0.562734298007038,0.126529908432686
21900,0.116638411434956,0.102370929648829,0.127952801994625,0.653037856921589
21901,0.182610516750184,0.602654155988743,0.0595360694994821,0.155199257761591
21902,0.0708944416105999,0.178513470900841,0.558616905700282,0.191975181788277
21903,0.0834546972977178,0.145271809264433,0.526338452294121,0.244935041143729
21904,0.218525829164916,0.0915492733635196,0.269316262243872,0.420608635227693
21905,0.0646074902111913,0.424306255599264,0.246767054257252,0.264319199932293
21906,0.11274276477919,0.236721768917254,0.107902629187901,0.542632837115655
21907,0.0899050707449235,0.310853056611474,0.176023885233654,0.423217987409948
21908,0.351209682398985,0.145665245889017,0.201903213154833,0.301221858557165
21909,0.238700264433952,0.125201553029668,0.30993387916143,0.32616430337495
21910,0.38922896874766,0.17621313816012,0.155799268837761,0.278758624254459
21911,0.160940702102556,0.579785000898133,0.105039168104384,0.154235128894927
21912,0.172550093070801,0.469864979364594,0.0572149214945542,0.300370006070051
21913,0.150348070766505,0.406307689841209,0.13456650433354,0.308777735058746
21914,0.120095287836815,0.121046404207258,0.244003502759714,0.514854805196212
21915,0.290633417954423,0.118875907442994,0.294184412781203,0.29630626182138
21916,0.0987381868922872,0.128419045707335,0.21780197941096,0.555040787989418
21917,0.17748878328631,0.149091764946007,0.209710776291053,0.46370867547663
21918,0.0775225228703576,0.100275067395386,0.669826782788224,0.152375626946032
21919,0.201940086038257,0.0835626070010832,0.572898062033403,0.141599244927256
21920,0.230725617032647,0.233504817773155,0.129435534198493,0.406334030995705
21921,0.13469518698999,0.56584511848725,0.0993523107727851,0.200107383749975
21922,0.381036488319939,0.260693686332721,0.0887971785614342,0.269472646785905
21923,0.181631973786445,0.106737986792957,0.209467789089608,0.50216225033099
21924,0.182564616009057,0.106331601581183,0.274759306952134,0.436344475457626
21925,0.400256522498489,0.203330061427176,0.19508109900126,0.201332317073075
21926,0.366538197166272,0.113048453328544,0.125730453050508,0.394682896454675
21927,0.116426778836545,0.147383855917061,0.542212809652221,0.193976555594173
21928,0.121752348713466,0.617497971360971,0.0672864306571882,0.193463249268374
21929,0.100824110379355,0.0884300623731107,0.145199836318311,0.665545990929223
21930,0.0514542632313033,0.29509968941408,0.209308323538757,0.44413772381586
21931,0.17327875819177,0.291660203018039,0.0927894045199957,0.442271634270195
21932,0.101750516277174,0.0670330254024244,0.480137845786121,0.35107861253428
21933,0.0885681175205528,0.464506637786908,0.0834137740377455,0.363511470654793
21934,0.0962051416424049,0.346490311266905,0.165638480242449,0.39166606684824
21935,0.180422102863268,0.201688908252446,0.136875254120472,0.481013734763814
21936,0.194353635593967,0.220557809695276,0.132732693661712,0.452355861049045
21937,0.0873820272519695,0.148166915137907,0.540403167746533,0.22404788986359
21938,0.0441326048866822,0.463731135878104,0.152410117909901,0.339726141325312
21939,0.0842980346107727,0.304023380879654,0.110987195709085,0.500691388800488
21940,0.401307577568502,0.198022797813133,0.106481360917441,0.294188263700924
21941,0.110379968496406,0.0925080256156148,0.265652342230109,0.53145966365787
21942,0.122389729803323,0.634799977320463,0.112044572261003,0.13076572061521
21943,0.081746775510184,0.355365541314408,0.0872061453081769,0.475681537867231
21944,0.0739125833465473,0.454989972364866,0.270150218656815,0.200947225631772
21945,0.121041466848972,0.287470940811409,0.0955955848662882,0.495892007473331
21946,0.432252938680778,0.180031265474275,0.113154437898688,0.274561357946259
21947,0.481124229685767,0.175061606213371,0.139314949199979,0.204499214900883
21948,0.129126127325868,0.472617232058053,0.210539665464938,0.187716975151142
21949,0.171939612325222,0.31157074108568,0.146124951185583,0.370364695403514
21950,0.131938337072398,0.448192646099896,0.0930886480314585,0.326780368796247
21951,0.113961342667499,0.251351401417586,0.305501333953085,0.329185921961829
21952,0.349936870579831,0.107497546527862,0.115663361944057,0.42690222094825
21953,0.40731798758415,0.235168287767782,0.0947870810801917,0.262726643567877
21954,0.227590909261421,0.108009159436851,0.169407997421807,0.494991933879921
21955,0.434111163636958,0.124231624010703,0.189458110620538,0.252199101731802
21956,0.100968027136903,0.164792866133554,0.175928248388771,0.558310858340773
21957,0.384289799159037,0.139105003499758,0.205583131243068,0.271022066098137
21958,0.0605230665347666,0.649454278296654,0.146462622926042,0.143560032242538
